word,onsets,offsets
little,26.2466,26.4466
prince,26.4466,26.9213
.,26.4466,26.9213
“,27.1208,27.5258
what,27.1208,27.5258
do,27.5258,27.6558
you,27.6558,27.7158
do,27.7158,27.9158
here,27.9158,28.2902
?,27.9158,28.2902
”,28.3873,28.622
“,28.8588,28.9538
i,28.8588,28.9538
am,28.9538,29.0938
a,29.0938,29.1638
geographer,29.1638,29.8335
",",29.1638,29.8335
”,30.0729,30.2479
said,30.0729,30.2479
the,30.2479,30.3979
old,30.3979,30.5779
gentleman,30.5779,31.0926
.,30.5779,31.0926
“,31.8658,32.0208
what,31.8658,32.0208
’,31.8658,32.0208
s,32.0208,32.0708
a,32.0708,32.1508
geographer,32.1508,32.8955
?,32.1508,32.8955
”,32.9147,33.384550000000004
“,33.6786,33.8736
he,33.6786,33.8736
is,33.8736,33.9736
a,33.9736,34.0436
scholar,34.0436,34.5436
who,34.5436,34.6436
knows,34.6436,34.9536
the,34.9536,35.0636
location,35.0636,35.6136
of,35.6136,35.7336
the,35.7336,35.8236
seas,35.8236,36.1436
",",35.8236,36.1436
the,36.1436,36.5236
rivers,36.5236,37.0136
",",36.5236,37.0136
the,37.0136,37.1236
towns,37.1236,37.7336
",",37.1236,37.7336
the,37.7336,37.8036
mountains,37.8036,38.3936
",",37.8036,38.3936
and,38.3936,38.5136
the,38.5136,38.5736
deserts,38.5736,39.1772
.,38.5736,39.1772
”,39.20965,39.57395
“,39.8457,39.9707
that,39.8457,39.9707
’,39.8457,39.9707
s,39.9707,40.0307
very,40.0307,40.3207
interesting,40.3207,40.9507
",",40.3207,40.9507
”,41.1107,41.3707
said,41.1107,41.3707
the,41.3707,41.4707
little,41.4707,41.6807
prince,41.6807,42.1344
.,41.6807,42.1344
“,42.9026,43.1576
that,42.9026,43.1576
really,43.1576,43.5476
is,43.5476,43.7176
",",43.5476,43.7176
at,43.7176,43.8576
last,43.8576,44.2276
",",43.8576,44.2276
a,44.2276,44.2576
real,44.2576,44.4776
profession,44.4776,45.1522
!,44.4776,45.1522
”,45.9354,46.0604
and,45.9354,46.0604
he,46.0604,46.1604
glanced,46.1604,46.6504
around,46.6504,47.0004
at,47.0004,47.1204
the,47.1204,47.2004
planet,47.2004,47.6004
of,47.6004,47.6904
the,47.6904,47.7804
geographer,47.7804,48.4096
.,47.7804,48.4096
he,48.8286,49.2036
had,49.2036,49.3536
never,49.3536,49.5836
seen,49.5836,50.0236
such,50.0236,50.3036
a,50.3036,50.3436
majestic,50.3436,51.0236
planet,51.0236,51.4136
before,51.4136,51.8723
.,51.4136,51.8723
“,52.9548,53.0798
your,52.9548,53.0798
planet,53.0798,53.5398
is,53.5398,53.6798
very,53.6798,53.9798
beautiful,53.9798,54.6094
",",53.9798,54.6094
”,54.9734,55.0884
he,54.9734,55.0884
said,55.0884,55.4434
.,55.0884,55.4434
“,55.7327,56.1377
are,55.7327,56.1377
there,56.1377,56.3577
oceans,56.3577,57.0722
?,56.3577,57.0722
”,56.95685,57.3416
“,57.556,57.611
i,57.556,57.611
wouldn,57.611,58.011
’,57.611,58.011
t,58.011,58.151
know,58.151,58.3109
",",58.151,58.3109
”,58.5952,58.7602
said,58.5952,58.7602
the,58.7602,58.8402
geographer,58.8402,59.4549
.,58.8402,59.4549
“,60.0286,60.3386
oh,60.0286,60.3386
.,60.0286,60.3386
”,60.49035,60.68785
(,60.9521,61.0371
the,60.9521,61.0371
little,61.0371,61.2571
prince,61.2571,61.6471
was,61.6471,61.7371
disappointed,61.7371,62.4416
.,61.7371,62.4416
),62.47845,62.9182
“,63.2198,63.3948
and,63.2198,63.3948
mountains,63.3948,64.1098
?,63.3948,64.1098
”,64.0316,64.4316
“,64.6684,64.7534
i,64.6684,64.7534
wouldn,64.7534,65.0634
’,64.7534,65.0634
t,65.0634,65.3034
know,65.3034,65.4482
",",65.3034,65.4482
”,65.7325,65.8875
said,65.7325,65.8875
the,65.8875,65.9675
geographer,65.9675,66.5371
.,65.9675,66.5371
“,67.405,67.72
and,67.405,67.72
towns,67.72,68.29
",",67.72,68.29
and,68.29,68.45
rivers,68.45,68.84
",",68.45,68.84
and,68.84,68.98
deserts,68.98,69.5197
?,68.98,69.5197
”,69.58405,69.90639999999999
“,70.1881,70.2931
i,70.1881,70.2931
wouldn,70.2931,70.5631
’,70.2931,70.5631
t,70.5631,70.7131
know,70.7131,70.8031
that,70.8031,71.0331
",",70.8031,71.0331
either,71.0331,71.283
",",71.0331,71.283
”,71.4974,71.6624
said,71.4974,71.6624
the,71.6624,71.7424
geographer,71.7424,72.3222
.,71.7424,72.3222
“,73.3549,73.5099
but,73.3549,73.5099
you,73.5099,73.6299
’,73.5099,73.6299
re,73.6299,73.6899
a,73.6899,73.7499
geographer,73.7499,74.5497
!,73.7499,74.5497
”,74.5688,75.11619999999998
“,75.3877,75.6827
that,75.3877,75.6827
’,75.3877,75.6827
s,75.6827,75.7427
true,75.7427,76.1124
",",75.7427,76.1124
”,76.3568,76.4318
the,76.3568,76.4318
geographer,76.4318,76.9418
said,76.9418,77.3017
",",76.9418,77.3017
“,77.8205,77.9355
but,77.8205,77.9355
i,77.9355,78.0455
am,78.0455,78.1455
not,78.1455,78.3455
an,78.3455,78.4455
explorer,78.4455,79.0953
.,78.4455,79.0953
i,79.5891,79.7641
don,79.7641,79.9741
’,79.7641,79.9741
t,79.9741,80.0141
have,80.0141,80.1841
a,80.1841,80.2341
single,80.2341,80.6741
explorer,80.6741,81.6082
.,80.6741,81.6082
it,81.9224,82.0174
is,82.0174,82.1474
not,82.1474,82.4474
for,82.4474,82.5474
the,82.5474,82.6374
geographer,82.6374,83.1974
to,83.1974,83.3174
count,83.3174,83.6874
the,83.6874,83.7974
towns,83.7974,84.4474
",",83.7974,84.4474
the,84.4474,84.5274
rivers,84.5274,84.9374
",",84.5274,84.9374
the,84.9374,85.0174
mountains,85.0174,85.5674
",",85.0174,85.5674
the,85.5674,85.6374
seas,85.6374,86.2074
",",85.6374,86.2074
the,86.2074,86.3674
oceans,86.3674,86.8374
",",86.3674,86.8374
and,86.8374,86.9574
the,86.9574,87.0274
deserts,87.0274,87.7309
.,87.0274,87.7309
the,88.1649,88.2299
geographer,88.2299,88.8499
is,88.8499,89.0399
too,89.0399,89.1999
important,89.1999,89.7899
to,89.7899,89.8799
go,89.8799,90.0299
strolling,90.0299,90.6399
about,90.6399,91.0939
.,90.6399,91.0939
he,91.3782,91.4932
doesn,91.4932,91.8232
’,91.4932,91.8232
t,91.8232,91.8532
leave,91.8532,92.0832
his,92.0832,92.3232
desk,92.3232,92.8077
.,92.3232,92.8077
but,93.2168,93.3118
he,93.3118,93.4218
receives,93.4218,94.0218
the,94.0218,94.1118
explorers,94.1118,94.7418
.,94.1118,94.7418
he,94.8418,94.9018
asks,94.9018,95.2318
them,95.2318,95.4018
questions,95.4018,96.1718
",",95.4018,96.1718
and,96.1718,96.2618
he,96.2618,96.6618
writes,96.6618,96.9818
down,96.9818,97.2918
their,97.2918,97.4318
recollections,97.4318,98.3149
.,97.4318,98.3149
and,98.7738,98.9088
if,98.9088,99.0288
any,99.0288,99.2388
of,99.2388,99.3288
their,99.3288,99.5188
recollections,99.5188,100.2888
seem,100.2888,100.4688
interesting,100.4688,101.0388
to,101.0388,101.1788
him,101.1788,101.4688
",",101.1788,101.4688
the,101.4688,101.8388
geographer,101.8388,102.4788
orders,102.4788,102.8188
an,102.8188,102.8988
inquiry,102.8988,103.5288
into,103.5288,103.7788
that,103.7788,103.9588
explorer,103.9588,104.3688
',103.9588,104.3688
s,104.3688,104.5488
moral,104.5488,104.8988
character,104.8988,105.5109
.,104.8988,105.5109
”,105.59395,106.0125
“,106.2891,106.5141
why,106.2891,106.5141
’,106.2891,106.5141
s,106.5141,106.5841
that,106.5841,106.9688
?,106.5841,106.9688
”,107.03085,107.5107
“,107.4776,108.0526
because,107.4776,108.0526
an,108.0526,108.1426
explorer,108.1426,108.7426
who,108.7426,108.8526
told,108.8526,109.2626
lies,109.2626,109.9226
would,109.9226,110.0326
cause,110.0326,110.4426
havoc,110.4426,110.9826
to,110.9826,111.1026
geography,111.1026,111.5526
books,111.5526,112.0003
.,111.5526,112.0003
so,112.6138,112.8288
would,112.8288,113.0088
an,113.0088,113.0788
explorer,113.0788,113.5988
who,113.5988,113.6788
drank,113.6788,114.0188
too,114.0188,114.1888
much,114.1888,114.5731
.,114.1888,114.5731
”,114.7027,115.00235
“,115.2166,115.4316
why,115.2166,115.4316
’,115.2166,115.4316
s,115.4316,115.5216
that,115.5216,115.9213
?,115.5216,115.9213
”,116.2306,116.4956
asked,116.2306,116.4956
the,116.4956,116.5656
little,116.5656,116.7956
prince,116.7956,117.2503
.,116.7956,117.2503
“,118.0035,118.2785
because,118.0035,118.2785
intoxicated,118.2785,119.1285
men,119.1285,119.3485
see,119.3485,119.6285
double,119.6285,120.0479
.,119.6285,120.0479
so,120.6316,120.7966
the,120.7966,120.9066
geographer,120.9066,121.4066
would,121.4066,121.6066
record,121.6066,122.0666
two,122.0666,122.2966
mountains,122.2966,122.8666
in,122.8666,122.9566
a,122.9566,123.0066
place,123.0066,123.3566
where,123.3566,123.4766
there,123.4766,123.5866
was,123.5866,123.7466
only,123.7466,124.0266
one,124.0266,124.4257
.,124.0266,124.4257
”,124.68755,124.9546
“,125.3485,125.4835
i,125.3485,125.4835
know,125.4835,125.6835
someone,125.6835,126.2035
",",125.6835,126.2035
”,126.3235,126.5335
said,126.3235,126.5335
the,126.5335,126.6435
little,126.6435,126.8635
prince,126.8635,127.5835
",",126.8635,127.5835
“,127.5835,127.6935
who,127.5835,127.6935
’,127.5835,127.6935
d,127.6935,127.7435
make,127.7435,127.9735
a,127.9735,128.0235
bad,128.0235,128.3735
explorer,128.3735,129.0168
.,128.3735,129.0168
”,129.0044,129.46355
“,129.6353,129.9103
that,129.6353,129.9103
’,129.6353,129.9103
s,129.9103,129.9403
possible,129.9403,130.4551
.,129.9403,130.4551
so,130.9439,131.5136
",",130.9439,131.5136
when,132.2619,132.4069
the,132.4069,132.4769
moral,132.4769,132.8369
character,132.8369,133.3669
of,133.3669,133.4669
the,133.4669,133.5469
explorer,133.5469,134.1069
appears,134.1069,134.6969
to,134.6969,134.7669
be,134.7669,134.9669
in,134.9669,135.0469
order,135.0469,135.4155
",",135.0469,135.4155
an,135.7397,136.0147
inquiry,136.0147,136.4247
is,136.4247,136.5447
done,136.5447,136.7047
into,136.7047,136.9347
his,136.9347,137.0847
discovery,137.0847,137.6691
.,137.0847,137.6691
”,137.7535,138.08819999999997
“,138.4223,138.5073
you,138.4223,138.5073
go,138.5073,138.6673
to,138.6673,138.7673
see,138.7673,139.0073
it,139.0073,139.2371
?,139.0073,139.2371
”,139.26684999999998,139.73925
“,139.5264,140.2414
no,139.5264,140.2414
.,139.5264,140.2414
that,140.3314,140.5114
would,140.5114,140.6314
be,140.6314,140.7514
too,140.7514,140.9114
complicated,140.9114,141.7153
.,140.9114,141.7153
but,142.0544,142.1794
one,142.1794,142.3794
requires,142.3794,142.9494
the,142.9494,143.0594
explorer,143.0594,143.5894
to,143.5894,143.6794
provide,143.6794,144.1094
proof,144.1094,144.5784
.,144.1094,144.5784
if,144.9026,145.5376
for,145.5376,145.8076
example,145.8076,146.3317
",",145.8076,146.3317
the,146.5861,146.6511
discovery,146.6511,147.1911
in,147.1911,147.3211
question,147.3211,147.8011
was,147.8011,147.9711
of,147.9711,148.0511
a,148.0511,148.0911
large,148.0911,148.5511
mountain,148.5511,149.0111
",",148.5511,149.0111
one,149.0111,149.6711
would,149.6711,149.9411
require,149.9411,150.2911
that,150.2911,150.5311
he,150.5311,150.6211
bring,150.6211,150.9111
back,150.9111,151.2711
large,151.2711,151.7711
stones,151.7711,152.2911
from,152.2911,152.4311
it,152.4311,152.6685
.,152.4311,152.6685
”,153.3668,153.4318
the,153.3668,153.4318
geographer,153.4318,153.9518
suddenly,153.9518,154.4018
became,154.4018,154.7518
excited,154.7518,155.3211
.,154.7518,155.3211
“,155.5305,155.9155
but,155.5305,155.9155
you,155.9155,156.08
—,155.9155,156.08
you,156.08,156.2855
come,156.2855,157.2255
from,157.2255,157.4555
far,157.4555,157.7155
away,157.7155,158.0455
!,157.7155,158.0455
you,158.0455,158.5855
are,158.5855,158.8755
an,158.8755,158.9855
explorer,158.9855,159.7038
!,158.9855,159.7038
you,160.0131,160.1481
must,160.1481,160.3681
describe,160.3681,160.8981
your,160.8981,161.0381
planet,161.0381,161.4281
to,161.4281,161.5581
me,161.5581,161.7527
!,161.5581,161.7527
”,162.5259,162.7109
and,162.5259,162.7109
the,162.7109,162.7709
geographer,162.7709,163.4009
",",162.7709,163.4009
having,163.4009,163.9709
opened,163.9709,164.4109
his,164.4109,164.6609
big,164.6609,164.9809
register,164.9809,165.4809
",",164.9809,165.4809
sharpened,165.4809,166.1409
his,166.1409,166.3009
pencil,166.3009,166.7595
.,166.3009,166.7595
the,167.3032,167.4282
recitals,167.4282,168.0382
of,168.0382,168.1182
explorers,168.1182,168.7982
are,168.7982,168.8682
first,168.8682,169.3082
recorded,169.3082,169.6882
in,169.6882,169.7882
pencil,169.7882,170.2226
.,169.7882,170.2226
one,170.7314,170.9164
waits,170.9164,171.2464
until,171.2464,171.5664
the,171.5664,171.6764
explorer,171.6764,172.1464
has,172.1464,172.3264
provided,172.3264,172.7964
proof,172.7964,173.4864
before,173.4864,173.8164
recording,173.8164,174.2864
them,174.2864,174.4264
in,174.4264,174.5064
ink,174.5064,174.875
.,174.5064,174.875
“,175.6083,176.0183
well,175.6083,176.0183
?,175.6083,176.0183
”,176.2976,176.4626
said,176.2976,176.4626
the,176.4626,176.5426
geographer,176.5426,177.0973
.,176.5426,177.0973
“,177.8804,178.0254
oh,177.8804,178.0254
",",177.8804,178.0254
where,178.0254,178.5154
i,178.5154,178.7054
live,178.7054,179.1654
",",178.7054,179.1654
”,179.3254,179.5654
said,179.3254,179.5654
the,179.5654,179.6454
little,179.6454,179.8954
prince,179.8954,180.5642
",",179.8954,180.5642
“,180.7538,180.8888
it,180.7538,180.8888
’,180.7538,180.8888
s,180.8888,180.9388
not,180.9388,181.1388
very,181.1388,181.5388
interesting,181.5388,182.1934
",",181.5388,182.1934
everything,182.5575,182.9825
is,182.9825,183.1425
very,183.1425,183.4325
small,183.4325,183.9723
.,183.4325,183.9723
i,184.3513,184.7863
have,184.7863,184.9263
three,184.9263,185.2063
volcanoes,185.2063,186.0006
.,185.2063,186.0006
two,186.3597,186.5747
active,186.5747,186.9847
volcanoes,186.9847,187.6647
",",186.9847,187.6647
and,187.6647,187.8247
one,187.8247,187.9747
extinct,187.9747,188.5347
one,188.5347,188.6547
.,188.5347,188.6547
but,189.0047,189.2047
you,189.2047,189.2747
never,189.2747,189.4847
know,189.4847,189.8928
.,189.4847,189.8928
”,189.9157,190.21225
“,190.3467,190.5317
one,190.3467,190.5317
never,190.5317,190.7517
knows,190.7517,191.2916
",",190.7517,191.2916
”,191.506,191.661
said,191.506,191.661
the,191.661,191.751
geographer,191.751,192.3256
.,191.751,192.3256
“,193.0089,193.0539
i,193.0089,193.0539
also,193.0539,193.4439
have,193.4439,193.6139
a,193.6139,193.6839
flower,193.6839,194.1889
.,193.6839,194.1889
”,194.17085,194.47085
“,194.6578,194.7528
we,194.6578,194.7528
do,194.7528,194.8428
not,194.8428,195.0128
record,195.0128,195.7528
flowers,195.7528,196.1028
",",195.7528,196.1028
”,196.1928,196.3928
said,196.1928,196.3928
the,196.3928,196.4828
geographer,196.4828,197.0616
.,196.4828,197.0616
“,197.8498,198.0548
why,197.8498,198.0548
’,197.8498,198.0548
s,198.0548,198.1448
that,198.1448,198.5896
?,198.1448,198.5896
it,198.794,198.929
’,198.794,198.929
s,198.929,198.979
the,198.979,199.05900000000003
prettiest,199.05900000000003,199.639
thing,199.639,199.9986
!,199.639,199.9986
”,200.2254,200.5877
“,200.8118,201.1768
because,200.8118,201.1768
flowers,201.1768,201.7168
are,201.7168,201.8568
ephemeral,201.8568,202.4416
.,201.8568,202.4416
”,202.5308,202.8907
“,203.2048,203.3398
what,203.2048,203.3398
does,203.3398,203.5498
that,203.5498,203.7598
mean,203.7598,204.1798
—,203.7598,204.1798
',204.2798,204.9691
ephemeral,204.2798,204.9691
',204.2798,204.9691
?,204.8537333333333,205.47493333333333
”,205.42766666666665,205.98076666666668
“,206.0016,206.4866
geography,206.0016,206.4866
books,206.4866,206.9611
",",206.4866,206.9611
”,207.2554,207.4604
said,207.2554,207.4604
the,207.4604,207.5204
geographer,207.5204,208.1501
",",207.5204,208.1501
“,208.3795,208.5745
of,208.3795,208.5745
all,208.5745,208.8245
books,208.8245,209.2739
",",208.8245,209.2739
are,209.5233,209.6783
the,209.6783,209.7483
most,209.7483,210.1783
concerned,210.1783,210.6783
with,210.6783,210.8783
matters,210.8783,211.2683
of,211.2683,211.3483
consequence,211.3483,212.2025
.,211.3483,212.2025
they,212.5816,212.6966
never,212.6966,213.2066
become,213.2066,213.5466
out,213.5466,213.7766
-,213.5466,213.7766
dated,213.7766,214.2158
.,213.7766,214.2158
it,214.9541,215.0891
is,215.0891,215.2791
very,215.2791,215.6691
rare,215.6691,216.1491
that,216.1491,216.3191
a,216.3191,216.3491
mountain,216.3491,216.9591
changes,216.9591,217.4591
position,217.4591,217.9191
.,217.4591,217.9191
it,218.4091,218.5291
is,218.5291,218.6691
very,218.6691,218.9691
rare,218.9691,219.6091
that,219.6091,220.0591
an,220.0591,220.1191
ocean,220.1191,220.4091
empties,220.4091,220.8691
itself,220.8691,221.2591
of,221.2591,221.3591
its,221.3591,221.5291
water,221.5291,221.9565
.,221.5291,221.9565
we,222.4404,222.7054
write,222.7054,223.0554
about,223.0554,223.3054
eternal,223.3054,223.9354
things,223.9354,224.4598
.,223.9354,224.4598
”,224.6416,224.9613
“,225.3478,225.4628
but,225.3478,225.4628
extinct,225.4628,226.0628
volcanoes,226.0628,226.7528
can,226.7528,226.9028
wake,226.9028,227.1928
up,227.1928,227.6028
",",227.1928,227.6028
”,227.8728,228.5528
interrupted,227.8728,228.5528
the,228.5528,228.6228
little,228.6228,228.8528
prince,228.8528,229.2904
.,228.8528,229.2904
“,229.6995,230.1645
what,229.6995,230.1645
does,230.1645,230.3645
',230.1645,230.3645
ephemeral,230.3645,231.0845
',230.3645,231.0845
mean,231.4045,231.5086
?,231.4045,231.5086
”,231.92045,232.12
“,232.4364,232.7314
whether,232.4364,232.7314
volcanoes,232.7314,233.4514
are,233.4514,233.5714
extinct,233.5714,234.2014
or,234.2014,234.3314
active,234.3314,234.7614
is,234.7614,234.9114
of,234.9114,235.0214
no,235.0214,235.2214
consequence,235.2214,235.9414
to,235.9414,236.0614
us,236.0614,236.4351
",",236.0614,236.4351
”,236.6196,236.8046
said,236.6196,236.8046
the,236.8046,236.8846
geographer,236.8846,237.4842
.,236.8846,237.4842
“,238.008,238.083
the,238.008,238.083
thing,238.083,238.413
that,238.413,238.603
matters,238.603,239.033
to,239.033,239.163
us,239.163,239.733
is,239.733,239.973
the,239.973,240.063
mountain,240.063,240.5968
.,240.063,240.5968
it,240.921,241.286
does,241.286,241.486
not,241.486,241.716
change,241.716,242.2501
.,241.716,242.2501
”,242.3771,242.71665
“,243.0382,243.1832
but,243.0382,243.1832
what,243.1832,243.3632
does,243.3632,243.5832
',243.3632,243.5832
ephemeral,243.5832,244.1132
',243.5832,244.1132
mean,244.2032,244.4929
?,244.2032,244.4929
”,244.9019,245.3669
repeated,244.9019,245.3669
the,245.3669,245.4569
little,245.4569,245.7069
prince,245.7069,246.4369
",",245.7069,246.4369
who,246.4369,246.5769
had,246.5769,246.7969
never,246.7969,247.1469
in,247.1469,247.2269
his,247.2269,247.4469
life,247.4469,247.8469
let,247.8469,248.0669
go,248.0669,248.2869
of,248.2869,248.3769
a,248.3769,248.4369
question,248.4369,249.0769
",",248.4369,249.0769
once,249.0769,249.2969
he,249.2969,249.3869
had,249.3869,249.4769
asked,249.4769,249.8369
it,249.8369,249.9549
.,249.8369,249.9549
“,250.8629,251.0479
it,250.8629,251.0479
means,251.0479,251.5978
",",251.0479,251.5978
‘,252.0217,252.2467
which,252.0217,252.2467
is,252.2467,252.3967
at,252.3967,252.5367
risk,252.5367,253.0167
of,253.0167,253.1667
imminent,253.1667,253.6767
disappearance,253.6767,254.5607
.,253.6767,254.5607
’,254.3405,255.00483333333332
"""",255.0043,255.44896666666668
“,255.6681,255.8931
is,255.6681,255.8931
my,255.8931,256.0931
flower,256.0931,256.5631
at,256.5631,256.6931
risk,256.6931,257.0031
of,257.0031,257.0931
imminent,257.0931,257.3931
disappearance,257.3931,258.3126
?,257.3931,258.3126
”,258.0499,258.57215
“,258.7067,258.8317
of,258.7067,258.8317
course,258.8317,259.2914
.,258.8317,259.2914
”,259.50555,259.8079
“,260.1794,260.3244
my,260.1794,260.3244
flower,260.3244,260.7144
is,260.7144,260.9044
ephemeral,260.9044,261.4794
",",260.9044,261.4794
”,261.7736,261.8386
the,261.7736,261.8386
little,261.8386,262.0886
prince,262.0886,262.4986
said,262.4986,262.7186
to,262.7186,262.8286
himself,262.8286,263.3182
",",262.8286,263.3182
“,264.0315,264.1765
and,264.0315,264.1765
she,264.1765,264.2765
has,264.2765,264.5865
only,264.5865,264.9565
four,264.9565,265.3265
thorns,265.3265,265.8265
to,265.8265,265.9065
defend,265.9065,266.3865
herself,266.3865,266.8365
against,266.8365,267.1865
the,267.1865,267.2665
world,267.2665,267.6863
.,267.2665,267.6863
and,267.8708,268.2958
i,268.2958,268.4558
’,268.2958,268.4558
ve,268.4558,268.5858
left,268.5858,268.9458
her,268.9458,269.0458
all,269.0458,269.1458
alone,269.1458,269.5858
on,269.5858,269.7158
my,269.7158,269.8858
planet,269.8858,270.5202
!,269.8858,270.5202
”,271.4779,271.7129
that,271.4779,271.7129
was,271.7129,271.8329
his,271.8329,272.0529
first,272.0529,272.4629
moment,272.4629,272.8729
of,272.8729,272.9529
regret,272.9529,273.4871
.,272.9529,273.4871
but,274.1056,274.2106
he,274.2106,274.3506
took,274.3506,274.5706
heart,274.5706,274.9006
once,274.9006,275.1506
again,275.1506,275.5053
:,275.1506,275.5053
“,276.6526,276.8376
what,276.6526,276.8376
place,276.8376,277.1876
would,277.1876,277.3076
you,277.3076,277.4076
advise,277.4076,277.7876
me,277.7876,277.8876
to,277.8876,278.0076
visit,278.0076,278.5176
?,278.0076,278.5176
”,278.5876,278.8076
he,278.5876,278.8076
asked,278.8076,279.2166
.,278.8076,279.2166
“,279.7004,279.7654
the,279.7004,279.7654
planet,279.7654,280.1254
earth,280.1254,280.6001
",",280.1254,280.6001
”,280.7946,281.1396
replied,280.7946,281.1396
the,281.1396,281.2196
geographer,281.2196,281.7693
.,281.2196,281.7693
“,282.2132,282.3582
it,282.2132,282.3582
has,282.3582,282.5282
a,282.5282,282.5982
good,282.5982,282.8582
reputation,282.8582,283.5528
...,282.8582,283.5528
”,284.4806,284.6856
and,284.4806,284.6856
the,284.6856,284.7456
little,284.7456,284.9856
prince,284.9856,285.4556
went,285.4556,285.7056
away,285.7056,286.1156
",",285.7056,286.1156
thinking,286.1156,286.5356
of,286.5356,286.6556
his,286.6556,286.8556
flower,286.8556,287.2348
.,286.8556,287.2348
so,288.6659,288.9009
the,288.9009,289.0009
seventh,289.0009,289.4709
planet,289.4709,290.0909
was,290.0909,290.2809
the,290.2809,290.4209
earth,290.4209,290.6452
.,290.4209,290.6452
the,291.4932,291.6882
earth,291.6882,292.0182
isn,292.0182,292.3482
’,292.0182,292.3482
t,292.3482,292.4382
just,292.4382,292.8082
any,292.8082,293.0882
old,293.0882,293.3382
planet,293.3382,293.8226
!,293.3382,293.8226
it,294.5409,294.7059
has,294.7059,295.0059
one,295.0059,295.1859
hundred,295.1859,295.5859
and,295.5859,295.7059
eleven,295.7059,296.0859
kings,296.0859,296.6358
(,296.0859,296.6358
not,296.9899,297.2249
forgetting,297.2249,297.6349
",",297.2249,297.6349
of,297.6349,297.7449
course,297.7449,298.1349
",",297.7449,298.1349
the,298.1349,298.2349
negro,298.2349,298.6449
kings,298.6449,299.0249
amongst,299.0249,299.3849
them,299.3849,299.5741
),299.3849,299.5741
",",300.0329,300.5279
seven,300.0329,300.5279
thousand,300.5279,300.9779
geographers,300.9779,301.7274
",",300.9779,301.7274
nine,301.9268,302.2418
hundred,302.2418,302.5818
thousand,302.5818,303.0518
businessmen,303.0518,303.7018
",",303.0518,303.7018
seven,303.7018,304.4618
million,304.4618,304.9118
",",304.4618,304.9118
five,304.9118,305.2818
hundred,305.2818,305.6118
thousand,305.6118,306.1118
heavy,306.1118,306.4118
drinkers,306.4118,306.9918
",",306.4118,306.9918
three,306.9918,307.5518
hundred,307.5518,307.8818
and,307.8818,307.9818
eleven,307.9818,308.3718
million,308.3718,308.7818
conceited,308.7818,309.3718
men,309.3718,309.8939
",",309.3718,309.8939
that,310.1582,310.4032
’,310.1582,310.4032
s,310.4032,310.4432
to,310.4432,310.5132
say,310.5132,310.8882
",",310.5132,310.8882
about,311.2174,311.5574
two,311.7469,311.9819
billion,311.9819,312.5119
grownups,312.5119,313.1264
.,312.5119,313.1264
to,313.9644,314.0494
give,314.0494,314.2694
you,314.2694,314.4094
an,314.4094,314.5194
idea,314.5194,314.8694
of,314.8694,315.0494
the,315.0494,315.1394
size,315.1394,315.5294
of,315.5294,315.6294
the,315.6294,315.7594
earth,315.7594,316.0041
",",315.7594,316.0041
i,316.4081,316.4831
’,316.4081,316.4831
ll,316.4831,316.5431
tell,316.5431,316.7731
