word,onsets,offsets
years,79.3376,79.5576
ago,79.5576,79.8376
",",79.5576,79.8376
by,79.8376,80.0076
an,80.0076,80.0776
attack,80.0776,80.4376
of,80.4376,80.5376
rheumatism,80.5376,81.1822
.,80.5376,81.1822
i,81.6112,81.6862
don,81.6862,81.8662
',81.6862,81.8662
t,81.8662,81.8962
get,81.8962,82.0262
enough,82.0262,82.2462
exercise,82.2462,82.90100000000002
.,82.2462,82.90100000000002
i,83.1154,83.2004
don,83.2004,83.3704
’,83.2004,83.3704
t,83.3704,83.4104
have,83.4104,83.5204
time,83.5204,83.9004
to,83.9004,83.9804
stroll,83.9804,84.3004
about,84.3004,84.7
.,84.3004,84.7
i,85.0641,85.1591
am,85.1591,85.2191
a,85.2191,85.2691
man,85.2691,85.4491
of,85.4491,85.5191
consequence,85.5191,86.1587
.,85.5191,86.1587
the,86.8222,87.1172
third,87.1172,87.4872
time,87.4872,88.1272
—,87.4872,88.1272
well,87.8072,88.2072
",",88.1272,88.2872
this,88.1272,88.2872
is,88.2872,88.4372
it,88.4372,88.6817
!,88.4372,88.6817
i,89.1955,89.2805
was,89.2805,89.4205
saying,89.4205,89.7505
",",89.4205,89.7505
then,89.7505,90.3699
",",89.7505,90.3699
five,90.8187,91.0537
-,90.8187,91.0537
hundred,91.0537,91.4437
-,91.0537,91.4437
and,91.4437,91.5637
-,91.4437,91.5637
one,91.5637,91.9437
million,91.9437,92.5588
—,91.9437,92.5588
”,92.39835,92.9334
“,92.853,93.308
millions,92.853,93.308
of,93.308,93.428
what,93.428,93.9177
?,93.428,93.9177
”,94.8706,94.9356
the,94.8706,94.9356
businessman,94.9356,95.5256
realised,95.5256,96.1956
that,96.1956,96.3056
there,96.3056,96.4656
was,96.4656,96.6556
no,96.6556,96.9056
hope,96.9056,97.2156
of,97.2156,97.3456
being,97.3456,97.6156
left,97.6156,98.0456
in,98.0456,98.1656
peace,98.1656,98.6195
:,98.1656,98.6195
“,99.3029,99.8779
millions,99.3029,99.8779
of,99.8779,99.9779
those,99.9779,100.2479
little,100.2479,100.4779
objects,100.4779,100.9379
that,100.9379,101.0879
you,101.0879,101.1679
see,101.1679,101.4379
sometimes,101.4379,101.9879
in,101.9879,102.0879
the,102.0879,102.1479
sky,102.1479,102.5825
.,102.1479,102.5825
”,102.7917,103.2965
“,103.4355,104.0105
flies,103.4355,104.0105
?,103.4355,104.0105
”,103.98985,104.57485
“,104.5442,105.1392
no,104.5442,105.1392
",",104.5442,105.1392
no,105.1392,105.4692
",",105.1392,105.4692
the,105.4692,105.5892
little,105.5892,105.8292
things,105.8292,106.2092
that,106.2092,106.3592
shine,106.3592,106.9037
.,106.3592,106.9037
”,106.97315,107.5004
“,107.5871,108.0971
bees,107.5871,108.0971
?,107.5871,108.0971
”,108.22115,108.52865
“,108.8552,108.9602
no,108.8552,108.9602
",",108.8552,108.9602
no,108.9602,109.4102
!,108.9602,109.4102
the,109.4102,109.6202
little,109.6202,110.2402
golden,110.2402,110.9102
things,110.9102,111.3002
that,111.3002,111.4602
make,111.4602,111.675
lazy,111.8745,112.3695
men,112.3695,112.6795
daydream,112.6795,113.4043
.,112.6795,113.4043
as,114.1525,114.3075
for,114.3075,114.3975
me,114.3975,115.0175
",",114.3975,115.0175
i,115.0175,115.1275
am,115.1275,115.2275
a,115.2275,115.2775
man,115.2775,115.4375
of,115.4375,115.5175
consequence,115.5175,116.1675
.,115.5175,116.1675
i,116.2175,116.2475
have,116.2475,116.5975
no,116.5975,116.7575
time,116.7575,117.0575
to,117.0575,117.1675
daydream,117.1675,117.7465
.,117.1675,117.7465
”,117.69395,118.52095
‘,118.2204,119.2954
ah,118.2204,119.2954
!,118.2204,119.2954
the,119.2954,119.3954
stars,119.3954,120.5549
?,119.3954,120.5549
”,120.1073,120.86455
“,120.8192,121.1742
yes,120.8192,121.1742
",",120.8192,121.1742
that,121.1742,121.3842
',121.1742,121.3842
s,121.3842,121.4142
it,121.4142,121.4842
.,121.4142,121.4842
the,121.5442,121.6042
stars,121.6042,122.1389
.,121.6042,122.1389
”,122.27065,122.6255
“,122.9371,123.1121
and,122.9371,123.1121
what,123.1121,123.2621
do,123.2621,123.3721
you,123.3721,123.4821
do,123.4821,123.8021
with,123.8021,124.0321
five,124.0321,124.2921
-,124.0321,124.2921
hundred,124.2921,124.6421
million,124.6421,125.0021
stars,125.0021,125.5964
?,125.0021,125.5964
”,125.77565,126.1853
“,126.5492,126.7742
five,126.5492,126.7742
-,126.5492,126.7742
hundred,126.7742,127.1342
-,126.7742,127.1342
and,127.1342,127.2342
-,127.1342,127.2342
one,127.2342,127.4442
million,127.4442,127.8842
",",127.4442,127.8842
six,127.8842,128.2542
-,127.8842,128.2542
hundred,128.2542,128.5242
-,128.2542,128.5242
twenty,128.5242,128.8242
-,128.5242,128.8242
two,128.8242,128.9742
thousand,128.9742,129.5542
",",128.9742,129.5542
seven,129.5542,129.8942
-,129.5542,129.8942
hundred,129.8942,130.2442
-,129.8942,130.2442
thirty,130.2442,130.6142
-,130.2442,130.6142
one,130.6142,130.8836
.,130.6142,130.8836
i,131.4472,131.5022
am,131.5022,131.5822
a,131.5822,131.6122
man,131.6122,131.8022
of,131.8022,131.8622
consequence,131.8622,132.5321
:,131.8622,132.5321
i,132.7365,132.8115
am,132.8115,132.9415
precise,132.9415,133.4514
.,132.9415,133.4514
”,133.61545,133.9579
“,134.2894,134.4644
and,134.2894,134.4644
what,134.4644,134.5944
do,134.5944,134.7144
you,134.7144,134.7744
do,134.7744,134.9844
with,134.9844,135.1644
these,135.1644,135.3644
stars,135.3644,135.9039
?,135.3644,135.9039
”,135.9135,136.23075
“,136.4626,136.5576
what,136.4626,136.5576
do,136.5576,136.6476
i,136.6476,136.7476
do,136.7476,136.9076
with,136.9076,137.0876
them,137.0876,137.3124
?,137.0876,137.3124
”,137.4244,137.7568
“,137.7612,138.2012
yes,137.7612,138.2012
.,137.7612,138.2012
”,138.2905,138.7255
“,138.8198,139.2498
nothing,138.8198,139.2498
.,138.8198,139.2498
i,139.5839,139.7889
own,139.7889,139.9889
them,139.9889,140.2039
.,139.9889,140.2039
”,140.5204,140.7304
“,141.0519,141.2569
you,141.0519,141.2569
own,141.2569,141.6969
the,141.6969,141.7869
stars,141.7869,142.5865
?,141.7869,142.5865
”,142.4735,143.07330000000005
“,143.1601,143.5601
yes,143.1601,143.5601
.,143.1601,143.5601
”,143.8215,144.079
“,144.4829,144.5979
but,144.4829,144.5979
i,144.5979,144.6279
’,144.5979,144.6279
ve,144.6279,144.7779
already,144.7779,145.1279
seen,145.1279,145.3579
a,145.3579,145.4379
king,145.4379,145.8179
who,145.8179,146.1676
—,145.8179,146.1676
”,146.095,146.50234999999995
“,146.3721,146.8371
kings,146.3721,146.8371
don,146.8371,147.1071
’,146.8371,147.1071
t,147.1071,147.2871
own,147.2871,147.6871
",",147.2871,147.6871
they,147.6871,147.9171
‘,147.6871,147.9171
reign,147.9171,148.3871
’,147.9171,148.3871
over,148.5571,148.8117
.,148.5571,148.8117
it,149.0462,149.1412
',149.0462,149.1412
s,149.1412,149.1912
very,149.1912,149.4212
different,149.4212,149.9207
.,149.4212,149.9207
”,150.09494999999995,150.5222
“,150.7687,151.1237
and,150.7687,151.1237
how,151.1237,151.4137
does,151.4137,151.8037
owning,151.8037,152.0637
the,152.0637,152.1437
stars,152.1437,152.7437
help,152.7437,153.1137
you,153.1137,153.3426
?,153.1137,153.3426
”,153.6073,153.78924999999995
“,154.1009,154.2359
it,154.1009,154.2359
helps,154.2359,154.6059
by,154.6059,154.7459
making,154.7459,155.0559
me,155.0559,155.2159
rich,155.2159,155.6354
.,155.2159,155.6354
”,155.9394,156.22165
“,156.6629,156.8079
and,156.6629,156.8079
how,156.8079,157.0779
does,157.0779,157.3279
being,157.3279,157.5579
rich,157.5579,157.9879
help,157.9879,158.3079
you,158.3079,158.5273
?,158.3079,158.5273
”,158.7568,158.899
“,159.2057,159.2707
to,159.2057,159.2707
buy,159.2707,159.5107
more,159.5107,159.7407
stars,159.7407,160.4807
",",159.7407,160.4807
if,160.4807,160.6507
someone,160.6507,160.9507
discovers,160.9507,161.3807
some,161.3807,161.5507
more,161.5507,161.8401
.,161.5507,161.8401
”,162.2691,162.6013
“,162.9875,163.3625
this,162.9875,163.3625
man,163.3625,163.9674
",",163.3625,163.9674
”,164.1968,164.2618
the,164.1968,164.2618
little,164.2618,164.4818
prince,164.4818,164.8518
said,164.8518,165.0318
to,165.0318,165.1218
himself,165.1218,165.6464
",",165.1218,165.6464
“,166.1402,166.7452
reasons,166.1402,166.7452
a,166.7452,166.8152
bit,166.8152,167.1052
like,167.1052,167.3052
my,167.3052,167.4652
poor,167.4652,167.7052
drinker,167.7052,168.2396
...,167.7052,168.2396
”,169.0177,169.2827
but,169.0177,169.2827
he,169.2827,169.4027
still,169.4027,169.6927
had,169.6927,169.9427
some,169.9427,170.1227
questions,170.1227,170.8321
:,170.1227,170.8321
“,171.8398,172.0148
how,171.8398,172.0148
can,172.0148,172.1648
you,172.1648,172.4148
own,172.4148,172.7848
the,172.7848,172.8748
stars,172.8748,173.7142
?,172.8748,173.7142
“,173.5888,174.09599999999998
“,174.3028,174.4778
who,174.3028,174.4778
owns,174.4778,174.8178
them,174.8178,175.0177
?,174.8178,175.0177
”,175.3269,175.3919
the,175.3269,175.3919
businessman,175.3919,175.9219
retorted,175.9219,176.5219
",",175.9219,176.5219
grumpily,176.5219,177.0264
.,176.5219,177.0264
“,177.6349,177.7599
i,177.6349,177.7599
don,177.7599,178.0199
',177.7599,178.0199
t,178.0199,178.1399
know,178.1399,178.3049
.,178.1399,178.3049
nobody,178.5443,178.8793
does,178.8793,179.3141
.,178.8793,179.3141
”,179.3785,179.6684
“,179.8777,180.0227
then,179.8777,180.0227
they,180.0227,180.1327
belong,180.1327,180.4627
to,180.4627,180.5827
me,180.5827,180.7727
",",180.5827,180.7727
because,180.7727,181.0327
i,181.0327,181.2027
thought,181.2027,181.4727
of,181.4727,181.5327
it,181.5327,181.6827
first,181.6827,182.1225
.,181.6827,182.1225
”,182.4164,182.7088
“,183.1501,183.2951
is,183.1501,183.2951
that,183.2951,183.5351
all,183.5351,183.6951
that,183.6951,183.8651
’,183.6951,183.8651
s,183.8651,183.9251
necessary,183.9251,184.5499
?,183.9251,184.5499
”,184.54675,185.11665
“,185.1684,185.6834
certainly,185.1684,185.6834
.,185.1684,185.6834
when,186.2421,186.3771
you,186.3771,186.4971
find,186.4971,186.8171
a,186.8171,186.8471
diamond,186.8471,187.3571
that,187.3571,187.4571
belongs,187.4571,187.9171
to,187.9171,187.9871
nobody,187.9871,188.3771
",",187.9871,188.3771
it,188.3771,188.5171
’,188.3771,188.5171
s,188.5171,188.5571
yours,188.5571,189.0119
.,188.5571,189.0119
when,189.5306,189.6256
you,189.6256,189.7256
discover,189.7256,190.1356
an,190.1356,190.1956
island,190.1956,190.6956
that,190.6956,190.8056
belongs,190.8056,191.2356
to,191.2356,191.3556
nobody,191.3556,191.6656
",",191.3556,191.6656
it,191.6656,191.7756
’,191.6656,191.7756
s,191.7756,191.8056
yours,191.8056,192.2502
.,191.8056,192.2502
when,193.0284,193.1534
you,193.1534,193.2834
get,193.2834,193.4534
an,193.4534,193.5134
idea,193.5134,193.9634
first,193.9634,194.3234
",",193.9634,194.3234
you,194.3234,194.3934
take,194.3934,194.6334
out,194.6334,194.7734
a,194.7734,194.8334
patent,194.8334,195.0832
:,194.8334,195.0832
it,195.5672,195.7122
’,195.5672,195.7122
s,195.7122,195.7422
yours,195.7422,196.2021
.,195.7422,196.2021
and,196.6061,196.9211
i,196.9211,197.1811
own,197.1811,197.4311
the,197.4311,197.5111
stars,197.5111,198.0859
",",197.5111,198.0859
because,198.3203,198.5853
no,198.5853,198.7953
one,198.7953,198.9353
before,198.9353,199.2553
me,199.2553,199.4053
ever,199.4053,199.5753
thought,199.5753,199.8253
of,199.8253,199.9253
owning,199.9253,200.1753
them,200.1753,200.3401
.,200.1753,200.3401
“,201.2031,201.4581
yes,201.2031,201.4581
",",201.2031,201.4581
that,201.4581,201.6681
’,201.4581,201.6681
s,201.6681,201.7981
true,201.7981,202.1227
",",201.7981,202.1227
”,202.3222,202.4972
said,202.3222,202.4972
the,202.4972,202.5772
little,202.5772,202.8072
prince,202.8072,203.277
.,202.8072,203.277
“,204.0252,204.1902
and,204.0252,204.1902
what,204.1902,204.3202
do,204.3202,204.4302
you,204.4302,204.4902
do,204.4902,204.6502
with,204.6502,204.8802
them,204.8802,205.0999
?,204.8802,205.0999
”,205.42655,205.6039
“,205.9729,206.1079
i,205.9729,206.1079
administer,206.1079,206.5779
them,206.5779,206.7928
.,206.5779,206.7928
i,207.2018,207.3268
count,207.3268,207.6868
them,207.6868,207.8868
and,207.8868,208.1268
recount,208.1268,208.5768
them,208.5768,208.7968
",",208.5768,208.7968
”,208.8868,209.1168
said,208.8868,209.1168
the,209.1168,209.1968
businessman,209.1968,209.8105
.,209.1968,209.8105
“,210.3093,210.4243
it,210.3093,210.4243
’,210.3093,210.4243
s,210.4243,210.5143
difficult,210.5143,211.0839
.,210.5143,211.0839
but,211.3333,211.4983
i,211.4983,211.5583
am,211.5583,211.6483
a,211.6483,211.7083
man,211.7083,211.8983
of,211.8983,211.9883
consequence,211.9883,212.6529
.,211.9883,212.6529
”,213.8801,213.9451
the,213.8801,213.9451
little,213.9451,214.2151
prince,214.2151,214.7151
was,214.7151,214.8151
still,214.8151,215.1351
not,215.1351,215.3651
satisfied,215.3651,216.0746
.,215.3651,216.0746
“,217.4863,217.6413
if,217.4863,217.6413
i,217.6413,217.7713
owned,217.7713,218.0813
a,218.0813,218.1213
scarf,218.1213,218.8561
",",218.1213,218.8561
i,219.1004,219.1754
could,219.1754,219.3654
put,219.3654,219.5454
it,219.5454,219.6854
around,219.6854,220.0754
my,220.0754,220.2554
neck,220.2554,220.9154
and,220.9154,221.0154
take,221.0154,221.2354
it,221.2354,221.3354
away,221.3354,221.5954
with,221.5954,221.8054
me,221.8054,222.0243
.,221.8054,222.0243
if,222.7177,222.8327
i,222.8327,222.9827
owned,222.9827,223.1527
a,223.1527,223.1827
flower,223.1827,223.6527
",",223.1827,223.6527
i,223.6527,223.7727
could,223.7727,224.4027
pick,224.4027,224.6827
my,224.6827,224.8627
flower,224.8627,225.2827
and,225.2827,225.4227
take,225.4227,225.6127
it,225.6127,225.7327
away,225.7327,225.9527
with,225.9527,226.1227
me,226.1227,226.3665
.,226.1227,226.3665
but,226.7556,226.8506
you,226.8506,226.9406
can,226.9406,227.2006
’,226.9406,227.2006
t,227.2006,227.2306
pick,227.2306,227.4506
the,227.4506,227.5406
stars,227.5406,228.2649
.,227.5406,228.2649
”,228.28935,228.8615
“,229.0381,229.4581
no,229.0381,229.4581
.,229.0381,229.4581
but,229.6526,229.7876
i,229.7876,229.8876
can,229.8876,230.0276
put,230.0276,230.1976
them,230.1976,230.3176
in,230.3176,230.3976
the,230.3976,230.4676
bank,230.4676,230.8723
.,230.4676,230.8723
”,231.11395,231.3638
“,231.7603,231.8553
what,231.7603,231.8553
does,231.8553,231.9953
that,231.9953,232.2153
mean,232.2153,232.52
?,232.2153,232.52
”,232.92395,233.1888
“,233.6326,233.8576
that,233.6326,233.8576
means,233.8576,234.1876
that,234.1876,234.3376
i,234.3376,234.4276
write,234.4276,234.7176
the,234.7176,234.7976
number,234.7976,235.1576
of,235.1576,235.2376
my,235.2376,235.4076
stars,235.4076,235.8176
on,235.8176,235.9076
a,235.9076,235.9576
little,235.9576,236.1876
paper,236.1876,236.6471
.,236.1876,236.6471
and,236.9763,237.1413
then,237.1413,237.2313
i,237.2313,237.3513
lock,237.3513,237.6713
this,237.6713,237.8413
paper,237.8413,238.1713
in,238.1713,238.2413
a,238.2413,238.3113
drawer,238.3113,238.6859
.,238.3113,238.6859
”,238.9251,239.1999
“,239.5389,239.7139
and,239.5389,239.7139
that,239.7139,239.8739
’,239.7139,239.8739
s,239.8739,239.9639
all,239.9639,240.2637
?,239.9639,240.2637
”,240.35825,240.57065
“,240.7526,240.8776
that,240.7526,240.8776
’,240.7526,240.8776
s,240.8776,240.9076
enough,240.9076,241.3626
.,240.9076,241.3626
”,241.61145,241.93645
“,242.3153,242.5103
that,242.3153,242.5103
’,242.3153,242.5103
s,242.5103,242.6303
funny,242.6303,243.005
",",242.6303,243.005
”,243.2744,243.4794
thought,243.2744,243.4794
the,243.4794,243.5594
little,243.5594,243.7794
prince,243.7794,244.2491
.,243.7794,244.2491
“,244.8278,244.9528
it,244.8278,244.9528
’,244.8278,244.9528
s,244.9528,245.0228
rather,245.0228,245.3328
poetic,245.3328,246.3428
.,245.3328,246.3428
but,246.4328,246.5228
it,246.5228,246.6428
’,246.5228,246.6428
s,246.6428,246.6828
of,246.6828,246.8028
no,246.8028,246.9928
great,246.9928,247.2828
consequence,247.2828,248.1353
.,247.2828,248.1353
”,249.1879,249.3829
on,249.1879,249.3829
matters,249.3829,249.7929
of,249.7929,249.8729
consequence,249.8729,250.6729
",",249.8729,250.6729
the,250.6729,250.7429
little,250.7429,251.0129
prince,251.0129,251.4129
had,251.4129,251.6329
ideas,251.6329,252.2129
which,252.2129,252.4029
were,252.4029,252.4929
very,252.4929,252.9229
different,252.9229,253.4829
from,253.4829,253.6329
those,253.6329,253.9229
of,253.9229,254.0029
the,254.0029,254.0829
grownups,254.0829,254.6911
.,254.0829,254.6911
“,255.6339,255.8089
i,255.6339,255.8089
myself,255.8089,256.6089
",",255.8089,256.6089
”,256.6689,256.8289
he,256.6689,256.8289
continued,256.8289,257.6529
",",256.8289,257.6529
“,257.9122,258.1372
own,257.9122,258.1372
a,258.1372,258.2172
flower,258.2172,258.7672
that,258.7672,258.9572
i,258.9572,259.0272
water,259.0272,259.5172
every,259.5172,259.7772
day,259.7772,260.1269
.,259.7772,260.1269
i,260.6107,260.7757
own,260.7757,260.9357
three,260.9357,261.2057
volcanoes,261.2057,261.9057
",",261.2057,261.9057
that,261.9057,262.0657
i,262.0657,262.1657
sweep,262.1657,262.5257
out,262.5257,262.7457
every,262.7457,263.0457
week,263.0457,263.3851
",",263.0457,263.3851
as,263.6096,263.7946
i,263.7946,263.9446
also,263.9446,264.3146
sweep,264.3146,264.6546
out,264.6546,264.8446
the,264.8446,264.9446
one,264.9446,265.1246
that,265.1246,265.2946
’,265.1246,265.2946
s,265.2946,265.3346
extinct,265.3346,265.9038
.,265.3346,265.9038
you,266.4276,266.5126
never,266.5126,266.7326
know,266.7326,267.0825
.,266.7326,267.0825
it,267.6262,267.7812
’,267.6262,267.7812
s,267.7812,267.8512
of,267.8512,267.9312
some,267.9312,268.2412
use,268.2412,268.6112
to,268.6112,268.7512
my,268.7512,268.8912
volcanoes,268.8912,269.6812
",",268.8912,269.6812
and,269.6812,269.7812
it,269.7812,270.0512
’,269.7812,270.0512
s,270.0512,270.1212
of,270.1212,270.2112
some,270.2112,270.5612
use,270.5612,270.7912
to,270.7912,270.9112
my,270.9112,271.0512
flower,271.0512,271.5412
",",271.0512,271.5412
that,271.5412,271.7212
i,271.7212,271.8712
own,271.8712,272.1312
them,272.1312,272.3554
.,272.1312,272.3554
but,272.9539,273.1089
you,273.1089,273.2389
’,273.1089,273.2389
re,273.2389,273.3089
of,273.3089,273.4189
no,273.4189,273.5889
use,273.5889,273.9089
to,273.9089,274.0189
the,274.0189,274.0889
stars,274.0889,274.8237
...,274.0889,274.8237
”,276.0958,276.1608
the,276.0958,276.1608
businessman,276.1608,276.7708
opened,276.7708,277.1508
his,277.1508,277.3408
mouth,277.3408,277.6153
",",277.3408,277.6153
but,277.8596,277.9546
he,277.9546,278.0546
found,278.0546,278.3846
nothing,278.3846,278.7446
to,278.7446,278.8446
say,278.8446,279.0246
in,279.0246,279.1646
response,279.1646,279.7294
",",279.1646,279.7294
and,280.1584,280.3034
the,280.3034,280.3834
little,280.3834,280.6134
prince,280.6134,281.0834
went,281.0834,281.3334
away,281.3334,281.6631
.,281.3334,281.6631
“,282.6707,282.7357
the,282.6707,282.7357
grownups,282.7357,283.4057
are,283.4057,283.4757
certainly,283.4757,284.2857
altogether,284.2857,285.0457
extraordinary,285.0457,285.9591
",",285.0457,285.9591
”,286.1535,286.2285
he,286.1535,286.2285
said,286.2285,286.4685
to,286.4685,286.5685
himself,286.5685,287.0385
",",286.5685,287.0385
